cnty_name,hospital_type,care_type,care_type_year,count,census_year,census_count,popn_est_year,popn_est_count
Hancock,sth,med_assistd_opid_tx,2021,3,2010,54418,2022,56701
Hancock,sth,med_assistd_opid_tx,2021,3,2010,54418,2021,56192
Hancock,sth,med_assistd_oth_subst_tx,2021,1,2020,55478,2022,56701
Hancock,sth,med_assistd_oth_subst_tx,2021,1,2020,55478,2021,56192
Hancock,sth,med_assistd_oth_subst_tx,2021,1,2010,54418,2022,56701
Hancock,sth,med_assistd_oth_subst_tx,2021,1,2010,54418,2021,56192
Kennebec,stgh,gen_med_surg_care_adult,2021,1,2020,123642,2022,125540
Kennebec,stgh,gen_med_surg_care_adult,2021,1,2020,123642,2021,124486
Kennebec,stgh,gen_med_surg_care_adult,2021,1,2010,122151,2022,125540
Kennebec,stgh,gen_med_surg_care_adult,2021,1,2010,122151,2021,124486
Kennebec,stgh,gen_med_surg_care_ped,2021,0,2020,123642,2022,125540
Kennebec,stgh,gen_med_surg_care_ped,2021,0,2020,123642,2021,124486
Kennebec,stgh,gen_med_surg_care_ped,2021,0,2010,122151,2022,125540
Kennebec,stgh,gen_med_surg_care_ped,2021,0,2010,122151,2021,124486
Kennebec,stgh,obstetrc_care,2021,1,2020,123642,2022,125540
Kennebec,stgh,obstetrc_care,2021,1,2020,123642,2021,124486
Kennebec,stgh,obstetrc_care,2021,1,2010,122151,2022,125540
Kennebec,stgh,obstetrc_care,2021,1,2010,122151,2021,124486
Kennebec,stgh,neonat_icu,2021,0,2020,123642,2022,125540
Kennebec,stgh,neonat_icu,2021,0,2020,123642,2021,124486
Kennebec,stgh,neonat_icu,2021,0,2010,122151,2022,125540
Kennebec,stgh,neonat_icu,2021,0,2010,122151,2021,124486
Kennebec,stgh,amb_svc,2021,0,2020,123642,2022,125540
Kennebec,stgh,amb_svc,2021,0,2020,123642,2021,124486
Kennebec,stgh,amb_svc,2021,0,2010,122151,2022,125540
Kennebec,stgh,amb_svc,2021,0,2010,122151,2021,124486
Kennebec,stgh,air_amb_svc,2021,0,2020,123642,2022,125540
Kennebec,stgh,air_amb_svc,2021,0,2020,123642,2021,124486
Kennebec,stgh,air_amb_svc,2021,0,2010,122151,2022,125540
Kennebec,stgh,air_amb_svc,2021,0,2010,122151,2021,124486
Kennebec,stgh,birth_postprtm_rm,2021,1,2020,123642,2022,125540
Kennebec,stgh,birth_postprtm_rm,2021,1,2020,123642,2021,124486
Kennebec,stgh,birth_postprtm_rm,2021,1,2010,122151,2022,125540
Kennebec,stgh,birth_postprtm_rm,2021,1,2010,122151,2021,124486
Kennebec,stgh,case_mgmt,2021,1,2020,123642,2022,125540
Kennebec,stgh,case_mgmt,2021,1,2020,123642,2021,124486
Kennebec,stgh,case_mgmt,2021,1,2010,122151,2022,125540
Kennebec,stgh,case_mgmt,2021,1,2010,122151,2021,124486
Kennebec,stgh,chemthpy,2021,0,2020,123642,2022,125540
Kennebec,stgh,chemthpy,2021,0,2020,123642,2021,124486
Kennebec,stgh,chemthpy,2021,0,2010,122151,2022,125540
Kennebec,stgh,chemthpy,2021,0,2010,122151,2021,124486
Kennebec,stgh,criss_prevn,2021,0,2020,123642,2022,125540
Kennebec,stgh,criss_prevn,2021,0,2020,123642,2021,124486
Kennebec,stgh,criss_prevn,2021,0,2010,122151,2022,125540
Kennebec,stgh,criss_prevn,2021,0,2010,122151,2021,124486
Kennebec,stgh,ed,2021,1,2020,123642,2022,125540
Kennebec,stgh,ed,2021,1,2020,123642,2021,124486
Kennebec,stgh,ed,2021,1,2010,122151,2022,125540
Kennebec,stgh,ed,2021,1,2010,122151,2021,124486
Kennebec,stgh,off_camps_ed,2021,0,2020,123642,2022,125540
Kennebec,stgh,off_camps_ed,2021,0,2020,123642,2021,124486
Kennebec,stgh,off_camps_ed,2021,0,2010,122151,2022,125540
Kennebec,stgh,off_camps_ed,2021,0,2010,122151,2021,124486
Kennebec,stgh,ped_ed,2021,0,2020,123642,2022,125540
Kennebec,stgh,ped_ed,2021,0,2020,123642,2021,124486
Kennebec,stgh,ped_ed,2021,0,2010,122151,2022,125540
Kennebec,stgh,ped_ed,2021,0,2010,122151,2021,124486
Kennebec,stgh,cert_tram_ctr,2021,0,2020,123642,2022,125540
Kennebec,stgh,cert_tram_ctr,2021,0,2020,123642,2021,124486
Kennebec,stgh,cert_tram_ctr,2021,0,2010,122151,2022,125540
Kennebec,stgh,cert_tram_ctr,2021,0,2010,122151,2021,124486
Kennebec,stgh,comn_hlth_eductn,2021,1,2020,123642,2022,125540
Kennebec,stgh,comn_hlth_eductn,2021,1,2020,123642,2021,124486
Kennebec,stgh,comn_hlth_eductn,2021,1,2010,122151,2022,125540
Kennebec,stgh,comn_hlth_eductn,2021,1,2010,122151,2021,124486
Kennebec,stgh,oncolgy_svc,2021,0,2020,123642,2022,125540
Kennebec,stgh,oncolgy_svc,2021,0,2020,123642,2021,124486
Kennebec,stgh,oncolgy_svc,2021,0,2010,122151,2022,125540
Kennebec,stgh,oncolgy_svc,2021,0,2010,122151,2021,124486
Kennebec,stgh,prim_care_deprtmnt,2021,1,2020,123642,2022,125540
Kennebec,stgh,prim_care_deprtmnt,2021,1,2020,123642,2021,124486
Kennebec,stgh,prim_care_deprtmnt,2021,1,2010,122151,2022,125540
Kennebec,stgh,prim_care_deprtmnt,2021,1,2010,122151,2021,124486
Kennebec,stgh,psych_conslttn_lisn_svc,2021,1,2020,123642,2022,125540
Kennebec,stgh,psych_conslttn_lisn_svc,2021,1,2020,123642,2021,124486
Kennebec,stgh,psych_conslttn_lisn_svc,2021,1,2010,122151,2022,125540
Kennebec,stgh,psych_conslttn_lisn_svc,2021,1,2010,122151,2021,124486
Kennebec,stnglth,psych_conslt_svc,2021,0,2020,123642,2022,125540
Kennebec,stnglth,psych_conslt_svc,2021,0,2020,123642,2021,124486
Kennebec,stnglth,psych_conslt_svc,2021,0,2010,122151,2022,125540
Kennebec,stnglth,psych_conslt_svc,2021,0,2010,122151,2021,124486
Kennebec,stgh,psych_ped_care_svc,2021,0,2020,123642,2022,125540
Kennebec,stgh,psych_ped_care_svc,2021,0,2020,123642,2021,124486
Kennebec,stgh,psych_ped_care_svc,2021,0,2010,122151,2022,125540
Kennebec,stgh,psych_ped_care_svc,2021,0,2010,122151,2021,124486
Kennebec,stgh,psych_gertrc_svc,2021,0,2020,123642,2022,125540
Kennebec,stgh,psych_gertrc_svc,2021,0,2020,123642,2021,124486
Kennebec,stgh,psych_gertrc_svc,2021,0,2010,122151,2022,125540
Kennebec,stgh,psych_gertrc_svc,2021,0,2010,122151,2021,124486
Kennebec,stgh,psych_eductnl_svc,2021,0,2020,123642,2022,125540
Kennebec,stgh,psych_eductnl_svc,2021,0,2020,123642,2021,124486
Kennebec,stgh,psych_eductnl_svc,2021,0,2010,122151,2022,125540
Kennebec,stgh,psych_eductnl_svc,2021,0,2010,122151,2021,124486
Kennebec,stgh,psych_outpt_svc,2021,1,2020,123642,2022,125540
Kennebec,stgh,psych_outpt_svc,2021,1,2020,123642,2021,124486
Kennebec,stgh,psych_outpt_svc,2021,1,2010,122151,2022,125540
Kennebec,stgh,psych_outpt_svc,2021,1,2010,122151,2021,124486
Kennebec,stgh,psych_intensv_outpt_svc,2021,0,2020,123642,2022,125540
Kennebec,stgh,psych_intensv_outpt_svc,2021,0,2020,123642,2021,124486
Kennebec,stgh,psych_intensv_outpt_svc,2021,0,2010,122151,2022,125540
Kennebec,stgh,psych_intensv_outpt_svc,2021,0,2010,122151,2021,124486
Kennebec,sth,socl_comn_psych_svc,2021,0,2020,123642,2022,125540
Kennebec,sth,socl_comn_psych_svc,2021,0,2020,123642,2021,124486
Kennebec,sth,socl_comn_psych_svc,2021,0,2010,122151,2022,125540
Kennebec,sth,socl_comn_psych_svc,2021,0,2010,122151,2021,124486
Kennebec,sth,natal_postprtm_psych_svc,2021,0,2020,123642,2022,125540
Kennebec,sth,natal_postprtm_psych_svc,2021,0,2020,123642,2021,124486
Kennebec,sth,natal_postprtm_psych_svc,2021,0,2010,122151,2022,125540
Kennebec,sth,natal_postprtm_psych_svc,2021,0,2010,122151,2021,124486
Kennebec,stgh,psych_php_adult,2021,0,2020,123642,2022,125540
Kennebec,stgh,psych_php_adult,2021,0,2020,123642,2021,124486
Kennebec,stgh,psych_php_adult,2021,0,2010,122151,2022,125540
Kennebec,stgh,psych_php_adult,2021,0,2010,122151,2021,124486
Kennebec,stgh,psych_php_ped,2021,0,2020,123642,2022,125540
Kennebec,stgh,psych_php_ped,2021,0,2020,123642,2021,124486
Kennebec,stgh,psych_php_ped,2021,0,2010,122151,2022,125540
Kennebec,stgh,psych_php_ped,2021,0,2010,122151,2021,124486
Kennebec,stgh,psych_rsdntl_tx_adult,2021,0,2020,123642,2022,125540
Kennebec,stgh,psych_rsdntl_tx_adult,2021,0,2020,123642,2021,124486
Kennebec,stgh,psych_rsdntl_tx_adult,2021,0,2010,122151,2022,125540
Kennebec,stgh,psych_rsdntl_tx_adult,2021,0,2010,122151,2021,124486
Kennebec,stgh,psych_rsdntl_tx_ped,2021,0,2020,123642,2022,125540
Kennebec,stgh,psych_rsdntl_tx_ped,2021,0,2020,123642,2021,124486
Kennebec,stgh,psych_rsdntl_tx_ped,2021,0,2010,122151,2022,125540
Kennebec,stgh,psych_rsdntl_tx_ped,2021,0,2010,122151,2021,124486
Kennebec,stgh,rural_hlth_clincs,2021,1,2020,123642,2022,125540
Kennebec,stgh,rural_hlth_clincs,2021,1,2020,123642,2021,124486
Kennebec,stgh,rural_hlth_clincs,2021,1,2010,122151,2022,125540
Kennebec,stgh,rural_hlth_clincs,2021,1,2010,122151,2021,124486
Kennebec,stgh,psych_care,2021,0,2020,123642,2022,125540
Kennebec,stgh,psych_care,2021,0,2020,123642,2021,124486
Kennebec,stgh,psych_care,2021,0,2010,122151,2022,125540
Kennebec,stgh,psych_care,2021,0,2010,122151,2021,124486
Kennebec,stgh,substnc_use_inpat_care,2021,0,2020,123642,2022,125540
Kennebec,stgh,substnc_use_inpat_care,2021,0,2020,123642,2021,124486
Kennebec,stgh,substnc_use_inpat_care,2021,0,2010,122151,2022,125540
Kennebec,stgh,substnc_use_inpat_care,2021,0,2010,122151,2021,124486
Kennebec,stgh,substnc_use_ped_svc,2021,0,2020,123642,2022,125540
Kennebec,stgh,substnc_use_ped_svc,2021,0,2020,123642,2021,124486
Kennebec,stgh,substnc_use_ped_svc,2021,0,2010,122151,2022,125540
Kennebec,stgh,substnc_use_ped_svc,2021,0,2010,122151,2021,124486
Kennebec,stgh,substnc_use_outpt_svc,2021,0,2020,123642,2022,125540
Kennebec,stgh,substnc_use_outpt_svc,2021,0,2020,123642,2021,124486
Kennebec,stgh,substnc_use_outpt_svc,2021,0,2010,122151,2022,125540
Kennebec,stgh,substnc_use_outpt_svc,2021,0,2010,122151,2021,124486
Kennebec,stgh,substnc_use_php,2021,0,2020,123642,2022,125540
Kennebec,stgh,substnc_use_php,2021,0,2020,123642,2021,124486
Kennebec,stgh,substnc_use_php,2021,0,2010,122151,2022,125540
Kennebec,stgh,substnc_use_php,2021,0,2010,122151,2021,124486
Kennebec,sth,med_assistd_opid_tx,2021,1,2020,123642,2022,125540
Kennebec,sth,med_assistd_opid_tx,2021,1,2020,123642,2021,124486
Kennebec,sth,med_assistd_opid_tx,2021,1,2010,122151,2022,125540
Kennebec,sth,med_assistd_opid_tx,2021,1,2010,122151,2021,124486
Kennebec,sth,med_assistd_oth_subst_tx,2021,0,2020,123642,2022,125540
Kennebec,sth,med_assistd_oth_subst_tx,2021,0,2020,123642,2021,124486
Kennebec,sth,med_assistd_oth_subst_tx,2021,0,2010,122151,2022,125540
Kennebec,sth,med_assistd_oth_subst_tx,2021,0,2010,122151,2021,124486
Knox,stgh,gen_med_surg_care_adult,2021,1,2020,40607,2022,41164
Knox,stgh,gen_med_surg_care_adult,2021,1,2020,40607,2021,41084
Knox,stgh,gen_med_surg_care_adult,2021,1,2010,39736,2022,41164
Knox,stgh,gen_med_surg_care_adult,2021,1,2010,39736,2021,41084
Knox,stgh,gen_med_surg_care_ped,2021,1,2020,40607,2022,41164
Knox,stgh,gen_med_surg_care_ped,2021,1,2020,40607,2021,41084
Knox,stgh,gen_med_surg_care_ped,2021,1,2010,39736,2022,41164
Knox,stgh,gen_med_surg_care_ped,2021,1,2010,39736,2021,41084
Knox,stgh,obstetrc_care,2021,1,2020,40607,2022,41164
Knox,stgh,obstetrc_care,2021,1,2020,40607,2021,41084
Knox,stgh,obstetrc_care,2021,1,2010,39736,2022,41164
Knox,stgh,obstetrc_care,2021,1,2010,39736,2021,41084
Knox,stgh,neonat_icu,2021,0,2020,40607,2022,41164
Knox,stgh,neonat_icu,2021,0,2020,40607,2021,41084
Knox,stgh,neonat_icu,2021,0,2010,39736,2022,41164
Knox,stgh,neonat_icu,2021,0,2010,39736,2021,41084
Knox,stgh,amb_svc,2021,0,2020,40607,2022,41164
Knox,stgh,amb_svc,2021,0,2020,40607,2021,41084
Knox,stgh,amb_svc,2021,0,2010,39736,2022,41164
Knox,stgh,amb_svc,2021,0,2010,39736,2021,41084
Knox,stgh,air_amb_svc,2021,0,2020,40607,2022,41164
Knox,stgh,air_amb_svc,2021,0,2020,40607,2021,41084
Knox,stgh,air_amb_svc,2021,0,2010,39736,2022,41164
Knox,stgh,air_amb_svc,2021,0,2010,39736,2021,41084
Knox,stgh,birth_postprtm_rm,2021,1,2020,40607,2022,41164
Knox,stgh,birth_postprtm_rm,2021,1,2020,40607,2021,41084
Knox,stgh,birth_postprtm_rm,2021,1,2010,39736,2022,41164
Knox,stgh,birth_postprtm_rm,2021,1,2010,39736,2021,41084
Knox,stgh,case_mgmt,2021,1,2020,40607,2022,41164
Knox,stgh,case_mgmt,2021,1,2020,40607,2021,41084
Knox,stgh,case_mgmt,2021,1,2010,39736,2022,41164
Knox,stgh,case_mgmt,2021,1,2010,39736,2021,41084
Knox,stgh,chemthpy,2021,1,2020,40607,2022,41164
Knox,stgh,chemthpy,2021,1,2020,40607,2021,41084
Knox,stgh,chemthpy,2021,1,2010,39736,2022,41164
Knox,stgh,chemthpy,2021,1,2010,39736,2021,41084
Knox,stgh,criss_prevn,2021,1,2020,40607,2022,41164
Knox,stgh,criss_prevn,2021,1,2020,40607,2021,41084
Knox,stgh,criss_prevn,2021,1,2010,39736,2022,41164
Knox,stgh,criss_prevn,2021,1,2010,39736,2021,41084
Knox,stgh,ed,2021,1,2020,40607,2022,41164
Knox,stgh,ed,2021,1,2020,40607,2021,41084
Knox,stgh,ed,2021,1,2010,39736,2022,41164
Knox,stgh,ed,2021,1,2010,39736,2021,41084
Knox,stgh,off_camps_ed,2021,0,2020,40607,2022,41164
Knox,stgh,off_camps_ed,2021,0,2020,40607,2021,41084
Knox,stgh,off_camps_ed,2021,0,2010,39736,2022,41164
Knox,stgh,off_camps_ed,2021,0,2010,39736,2021,41084
Knox,stgh,ped_ed,2021,0,2020,40607,2022,41164
Knox,stgh,ped_ed,2021,0,2020,40607,2021,41084
Knox,stgh,ped_ed,2021,0,2010,39736,2022,41164
Knox,stgh,ped_ed,2021,0,2010,39736,2021,41084
Knox,stgh,cert_tram_ctr,2021,0,2020,40607,2022,41164
Knox,stgh,cert_tram_ctr,2021,0,2020,40607,2021,41084
Knox,stgh,cert_tram_ctr,2021,0,2010,39736,2022,41164
Knox,stgh,cert_tram_ctr,2021,0,2010,39736,2021,41084
Knox,stgh,comn_hlth_eductn,2021,1,2020,40607,2022,41164
Knox,stgh,comn_hlth_eductn,2021,1,2020,40607,2021,41084
Knox,stgh,comn_hlth_eductn,2021,1,2010,39736,2022,41164
Knox,stgh,comn_hlth_eductn,2021,1,2010,39736,2021,41084
Knox,stgh,oncolgy_svc,2021,1,2020,40607,2022,41164
Knox,stgh,oncolgy_svc,2021,1,2020,40607,2021,41084
Knox,stgh,oncolgy_svc,2021,1,2010,39736,2022,41164
Knox,stgh,oncolgy_svc,2021,1,2010,39736,2021,41084
Knox,stgh,prim_care_deprtmnt,2021,1,2020,40607,2022,41164
Knox,stgh,prim_care_deprtmnt,2021,1,2020,40607,2021,41084
Knox,stgh,prim_care_deprtmnt,2021,1,2010,39736,2022,41164
Knox,stgh,prim_care_deprtmnt,2021,1,2010,39736,2021,41084
Knox,stgh,psych_conslttn_lisn_svc,2021,1,2020,40607,2022,41164
Knox,stgh,psych_conslttn_lisn_svc,2021,1,2020,40607,2021,41084
Knox,stgh,psych_conslttn_lisn_svc,2021,1,2010,39736,2022,41164
Knox,stgh,psych_conslttn_lisn_svc,2021,1,2010,39736,2021,41084
Knox,stnglth,psych_conslt_svc,2021,0,2020,40607,2022,41164
Knox,stnglth,psych_conslt_svc,2021,0,2020,40607,2021,41084
Knox,stnglth,psych_conslt_svc,2021,0,2010,39736,2022,41164
Knox,stnglth,psych_conslt_svc,2021,0,2010,39736,2021,41084
Knox,stgh,psych_ped_care_svc,2021,0,2020,40607,2022,41164
Knox,stgh,psych_ped_care_svc,2021,0,2020,40607,2021,41084
Knox,stgh,psych_ped_care_svc,2021,0,2010,39736,2022,41164
Knox,stgh,psych_ped_care_svc,2021,0,2010,39736,2021,41084
Knox,stgh,psych_gertrc_svc,2021,0,2020,40607,2022,41164
Knox,stgh,psych_gertrc_svc,2021,0,2020,40607,2021,41084
Knox,stgh,psych_gertrc_svc,2021,0,2010,39736,2022,41164
Knox,stgh,psych_gertrc_svc,2021,0,2010,39736,2021,41084
Knox,stgh,psych_eductnl_svc,2021,0,2020,40607,2022,41164
Knox,stgh,psych_eductnl_svc,2021,0,2020,40607,2021,41084
Knox,stgh,psych_eductnl_svc,2021,0,2010,39736,2022,41164
Knox,stgh,psych_eductnl_svc,2021,0,2010,39736,2021,41084
Knox,stgh,psych_outpt_svc,2021,1,2020,40607,2022,41164
Knox,stgh,psych_outpt_svc,2021,1,2020,40607,2021,41084
Knox,stgh,psych_outpt_svc,2021,1,2010,39736,2022,41164
Knox,stgh,psych_outpt_svc,2021,1,2010,39736,2021,41084
Knox,stgh,psych_intensv_outpt_svc,2021,0,2020,40607,2022,41164
Knox,stgh,psych_intensv_outpt_svc,2021,0,2020,40607,2021,41084
Knox,stgh,psych_intensv_outpt_svc,2021,0,2010,39736,2022,41164
Knox,stgh,psych_intensv_outpt_svc,2021,0,2010,39736,2021,41084
Knox,sth,socl_comn_psych_svc,2021,1,2020,40607,2022,41164
Knox,sth,socl_comn_psych_svc,2021,1,2020,40607,2021,41084
Knox,sth,socl_comn_psych_svc,2021,1,2010,39736,2022,41164
Knox,sth,socl_comn_psych_svc,2021,1,2010,39736,2021,41084
Knox,sth,natal_postprtm_psych_svc,2021,0,2020,40607,2022,41164
Knox,sth,natal_postprtm_psych_svc,2021,0,2020,40607,2021,41084
Knox,sth,natal_postprtm_psych_svc,2021,0,2010,39736,2022,41164
Knox,sth,natal_postprtm_psych_svc,2021,0,2010,39736,2021,41084
Knox,stgh,psych_php_adult,2021,0,2020,40607,2022,41164
Knox,stgh,psych_php_adult,2021,0,2020,40607,2021,41084
Knox,stgh,psych_php_adult,2021,0,2010,39736,2022,41164
Knox,stgh,psych_php_adult,2021,0,2010,39736,2021,41084
Knox,stgh,psych_php_ped,2021,0,2020,40607,2022,41164
Knox,stgh,psych_php_ped,2021,0,2020,40607,2021,41084
Knox,stgh,psych_php_ped,2021,0,2010,39736,2022,41164
Knox,stgh,psych_php_ped,2021,0,2010,39736,2021,41084
Knox,stgh,psych_rsdntl_tx_adult,2021,0,2020,40607,2022,41164
Knox,stgh,psych_rsdntl_tx_adult,2021,0,2020,40607,2021,41084
Knox,stgh,psych_rsdntl_tx_adult,2021,0,2010,39736,2022,41164
Knox,stgh,psych_rsdntl_tx_adult,2021,0,2010,39736,2021,41084
Knox,stgh,psych_rsdntl_tx_ped,2021,0,2020,40607,2022,41164
Knox,stgh,psych_rsdntl_tx_ped,2021,0,2020,40607,2021,41084
Knox,stgh,psych_rsdntl_tx_ped,2021,0,2010,39736,2022,41164
Knox,stgh,psych_rsdntl_tx_ped,2021,0,2010,39736,2021,41084
Knox,stgh,rural_hlth_clincs,2021,0,2020,40607,2022,41164
Knox,stgh,rural_hlth_clincs,2021,0,2020,40607,2021,41084
Knox,stgh,rural_hlth_clincs,2021,0,2010,39736,2022,41164
Knox,stgh,rural_hlth_clincs,2021,0,2010,39736,2021,41084
Knox,stgh,psych_care,2021,1,2020,40607,2022,41164
Knox,stgh,psych_care,2021,1,2020,40607,2021,41084
Knox,stgh,psych_care,2021,1,2010,39736,2022,41164
Knox,stgh,psych_care,2021,1,2010,39736,2021,41084
Knox,stgh,substnc_use_inpat_care,2021,1,2020,40607,2022,41164
Knox,stgh,substnc_use_inpat_care,2021,1,2020,40607,2021,41084
Knox,stgh,substnc_use_inpat_care,2021,1,2010,39736,2022,41164
Knox,stgh,substnc_use_inpat_care,2021,1,2010,39736,2021,41084
Knox,stgh,substnc_use_ped_svc,2021,0,2020,40607,2022,41164
Knox,stgh,substnc_use_ped_svc,2021,0,2020,40607,2021,41084
Knox,stgh,substnc_use_ped_svc,2021,0,2010,39736,2022,41164
Knox,stgh,substnc_use_ped_svc,2021,0,2010,39736,2021,41084
Knox,stgh,substnc_use_outpt_svc,2021,1,2020,40607,2022,41164
Knox,stgh,substnc_use_outpt_svc,2021,1,2020,40607,2021,41084
Knox,stgh,substnc_use_outpt_svc,2021,1,2010,39736,2022,41164
Knox,stgh,substnc_use_outpt_svc,2021,1,2010,39736,2021,41084
Knox,stgh,substnc_use_php,2021,0,2020,40607,2022,41164
Knox,stgh,substnc_use_php,2021,0,2020,40607,2021,41084
Knox,stgh,substnc_use_php,2021,0,2010,39736,2022,41164
Knox,stgh,substnc_use_php,2021,0,2010,39736,2021,41084
Knox,sth,med_assistd_opid_tx,2021,1,2020,40607,2022,41164
Knox,sth,med_assistd_opid_tx,2021,1,2020,40607,2021,41084
Knox,sth,med_assistd_opid_tx,2021,1,2010,39736,2022,41164
Knox,sth,med_assistd_opid_tx,2021,1,2010,39736,2021,41084
Knox,sth,med_assistd_oth_subst_tx,2021,1,2020,40607,2022,41164
Knox,sth,med_assistd_oth_subst_tx,2021,1,2020,40607,2021,41084
Knox,sth,med_assistd_oth_subst_tx,2021,1,2010,39736,2022,41164
Knox,sth,med_assistd_oth_subst_tx,2021,1,2010,39736,2021,41084
Lincoln,stgh,gen_med_surg_care_adult,2021,1,2020,35237,2022,36215
Lincoln,stgh,gen_med_surg_care_adult,2021,1,2020,35237,2021,35828
Lincoln,stgh,gen_med_surg_care_adult,2021,1,2010,34457,2022,36215
Lincoln,stgh,gen_med_surg_care_adult,2021,1,2010,34457,2021,35828
Lincoln,stgh,gen_med_surg_care_ped,2021,0,2020,35237,2022,36215
Lincoln,stgh,gen_med_surg_care_ped,2021,0,2020,35237,2021,35828
Lincoln,stgh,gen_med_surg_care_ped,2021,0,2010,34457,2022,36215
Lincoln,stgh,gen_med_surg_care_ped,2021,0,2010,34457,2021,35828
Lincoln,stgh,obstetrc_care,2021,1,2020,35237,2022,36215
Lincoln,stgh,obstetrc_care,2021,1,2020,35237,2021,35828
Lincoln,stgh,obstetrc_care,2021,1,2010,34457,2022,36215
Lincoln,stgh,obstetrc_care,2021,1,2010,34457,2021,35828
Lincoln,stgh,neonat_icu,2021,0,2020,35237,2022,36215
Lincoln,stgh,neonat_icu,2021,0,2020,35237,2021,35828
Lincoln,stgh,neonat_icu,2021,0,2010,34457,2022,36215
Lincoln,stgh,neonat_icu,2021,0,2010,34457,2021,35828
Lincoln,stgh,amb_svc,2021,0,2020,35237,2022,36215
Lincoln,stgh,amb_svc,2021,0,2020,35237,2021,35828
Lincoln,stgh,amb_svc,2021,0,2010,34457,2022,36215
Lincoln,stgh,amb_svc,2021,0,2010,34457,2021,35828
Lincoln,stgh,air_amb_svc,2021,0,2020,35237,2022,36215
Lincoln,stgh,air_amb_svc,2021,0,2020,35237,2021,35828
Lincoln,stgh,air_amb_svc,2021,0,2010,34457,2022,36215
Lincoln,stgh,air_amb_svc,2021,0,2010,34457,2021,35828
Lincoln,stgh,birth_postprtm_rm,2021,1,2020,35237,2022,36215
Lincoln,stgh,birth_postprtm_rm,2021,1,2020,35237,2021,35828
Lincoln,stgh,birth_postprtm_rm,2021,1,2010,34457,2022,36215
Lincoln,stgh,birth_postprtm_rm,2021,1,2010,34457,2021,35828
Lincoln,stgh,case_mgmt,2021,1,2020,35237,2022,36215
Lincoln,stgh,case_mgmt,2021,1,2020,35237,2021,35828
Lincoln,stgh,case_mgmt,2021,1,2010,34457,2022,36215
Lincoln,stgh,case_mgmt,2021,1,2010,34457,2021,35828
Lincoln,stgh,chemthpy,2021,1,2020,35237,2022,36215
Lincoln,stgh,chemthpy,2021,1,2020,35237,2021,35828
Lincoln,stgh,chemthpy,2021,1,2010,34457,2022,36215
Lincoln,stgh,chemthpy,2021,1,2010,34457,2021,35828
Lincoln,stgh,criss_prevn,2021,0,2020,35237,2022,36215
Lincoln,stgh,criss_prevn,2021,0,2020,35237,2021,35828
Lincoln,stgh,criss_prevn,2021,0,2010,34457,2022,36215
Lincoln,stgh,criss_prevn,2021,0,2010,34457,2021,35828
Lincoln,stgh,ed,2021,1,2020,35237,2022,36215
Lincoln,stgh,ed,2021,1,2020,35237,2021,35828
Lincoln,stgh,ed,2021,1,2010,34457,2022,36215
Lincoln,stgh,ed,2021,1,2010,34457,2021,35828
Lincoln,stgh,off_camps_ed,2021,0,2020,35237,2022,36215
Lincoln,stgh,off_camps_ed,2021,0,2020,35237,2021,35828
Lincoln,stgh,off_camps_ed,2021,0,2010,34457,2022,36215
Lincoln,stgh,off_camps_ed,2021,0,2010,34457,2021,35828
Lincoln,stgh,ped_ed,2021,0,2020,35237,2022,36215
Lincoln,stgh,ped_ed,2021,0,2020,35237,2021,35828
Lincoln,stgh,ped_ed,2021,0,2010,34457,2022,36215
Lincoln,stgh,ped_ed,2021,0,2010,34457,2021,35828
Lincoln,stgh,cert_tram_ctr,2021,0,2020,35237,2022,36215
Lincoln,stgh,cert_tram_ctr,2021,0,2020,35237,2021,35828
Lincoln,stgh,cert_tram_ctr,2021,0,2010,34457,2022,36215
Lincoln,stgh,cert_tram_ctr,2021,0,2010,34457,2021,35828
Lincoln,stgh,comn_hlth_eductn,2021,1,2020,35237,2022,36215
Lincoln,stgh,comn_hlth_eductn,2021,1,2020,35237,2021,35828
Lincoln,stgh,comn_hlth_eductn,2021,1,2010,34457,2022,36215
Lincoln,stgh,comn_hlth_eductn,2021,1,2010,34457,2021,35828
Lincoln,stgh,oncolgy_svc,2021,1,2020,35237,2022,36215
Lincoln,stgh,oncolgy_svc,2021,1,2020,35237,2021,35828
Lincoln,stgh,oncolgy_svc,2021,1,2010,34457,2022,36215
Lincoln,stgh,oncolgy_svc,2021,1,2010,34457,2021,35828
Lincoln,stgh,prim_care_deprtmnt,2021,1,2020,35237,2022,36215
Lincoln,stgh,prim_care_deprtmnt,2021,1,2020,35237,2021,35828
Lincoln,stgh,prim_care_deprtmnt,2021,1,2010,34457,2022,36215
Lincoln,stgh,prim_care_deprtmnt,2021,1,2010,34457,2021,35828
Lincoln,stgh,psych_conslttn_lisn_svc,2021,0,2020,35237,2022,36215
Lincoln,stgh,psych_conslttn_lisn_svc,2021,0,2020,35237,2021,35828
Lincoln,stgh,psych_conslttn_lisn_svc,2021,0,2010,34457,2022,36215
Lincoln,stgh,psych_conslttn_lisn_svc,2021,0,2010,34457,2021,35828
Lincoln,stnglth,psych_conslt_svc,2021,0,2020,35237,2022,36215
Lincoln,stnglth,psych_conslt_svc,2021,0,2020,35237,2021,35828
Lincoln,stnglth,psych_conslt_svc,2021,0,2010,34457,2022,36215
Lincoln,stnglth,psych_conslt_svc,2021,0,2010,34457,2021,35828
